%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l7BytesSnt	minL7PktSz	maxL7PktSz	avgL7PktSz	stdL7PktSz	varL7PktSz	skewL7PktSz	kurL7PktSz	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	36	0x0400000000004000	1736194478.890354000	1736194481.153097000	2.262743000	10.0.2.100	39326	43.174.32.114	443	6	16	2461	0	1460	153.8125	431.3543	186066.6	2.220379	8.386293	7.071064	1087.618	-0.05882353	-0.5274124	0x1001	46862	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_15_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	36	0x0400000000004001	1736194478.930572000	1736194481.153095000	2.222523000	43.174.32.114	443	10.0.2.100	39326	6	18	7954	0	1440	441.8889	671.1077	450385.6	1.086625	2.442254	8.098904	3578.816	0.05882353	0.5274124	0x1001	1	954	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_6_18_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	14	0x0400000000004000	1736194476.614467000	1736194481.153175000	4.538708000	10.0.2.100	49686	138.113.112.211	443	6	629	8735	0	1460	13.88712	79.54531	6327.456	8.935642	184.3593	138.5857	1924.556	-0.3014992	-0.9844029	0x1001	37384	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_55_628_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	14	0x0400000000004001	1736194476.651625000	1736194481.153173000	4.501548000	138.113.112.211	443	10.0.2.100	49686	6	1172	1111344	0	1440	948.2457	672.4029	452125.7	-0.1140962	1.198686	260.3549	246880.4	0.3014992	0.9844029	0x1001	1	1483	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_362_1172_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	6	0x0400000000004000	1736194474.130914000	1736194481.156184000	7.025270000	10.0.2.100	40160	34.149.100.209	443	6	135	2093	0	517	15.5037	63.82728	4073.922	3.687711	33.20592	19.21634	297.9245	-0.2894737	-0.9861667	0x1001	61831	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_19_134_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	6	0x0400000000004001	1736194474.171041000	1736194481.156182000	6.985141000	34.149.100.209	443	10.0.2.100	40160	6	245	300511	0	1440	1226.576	451.6792	204014.1	-0.4136662	5.148172	35.07446	43021.46	0.2894737	0.9861667	0x1001	1	2971	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_199_245_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	42	0x0400000000004000	1736194479.528321000	1736194481.159800000	1.631479000	10.0.2.100	34862	172.217.194.94	443	6	22	3571	0	1460	162.3182	401.8491	161482.7	2.16799	8.361971	13.4847	2188.812	0	-0.3011058	0x1001	36310	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_10_21_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	42	0x0400000000004001	1736194479.583061000	1736194481.159797000	1.576736000	172.217.194.94	443	10.0.2.100	34862	6	22	6648	0	1440	302.1818	557.8259	311169.7	0.8883966	3.327103	13.95288	4216.305	0	0.3011058	0x1001	1	321	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_6_22_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	45	0x0400000000004000	1736194479.984893000	1736194481.162182000	1.177289000	10.0.2.100	53272	172.253.118.101	443	6	21	3035	0	1460	144.5238	403.5599	162860.6	2.24158	8.629422	17.83759	2577.957	0.02439024	-0.4936181	0x1001	33301	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_9_20_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	45	0x0400000000004001	1736194480.032396000	1736194481.162180000	1.129784000	172.253.118.101	443	10.0.2.100	53272	6	20	8952	0	1440	447.6	655.7459	430002.7	0.5032156	2.155946	17.7025	7923.639	-0.02439024	0.4936181	0x1001	1	101	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_20_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	19	0x0400000000004000	1736194477.832184000	1736194481.165097000	3.332913000	10.0.2.100	40106	151.101.129.91	443	6	17	2485	0	1460	146.1765	413.5578	171030	2.381945	9.323391	5.100643	745.5941	0.03030303	-0.2064506	0x1001	33709	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_7_15_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	19	0x0400000000004001	1736194477.881318000	1736194481.165095000	3.283777000	151.101.129.91	443	10.0.2.100	40106	6	16	3778	0	1440	236.125	515.7065	265953.2	1.600798	4.700468	4.872438	1150.504	-0.03030303	0.2064506	0x1001	1	2435	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_6_16_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	38	0x0400000000004000	1736194479.087267000	1736194481.167404000	2.080137000	10.0.2.100	59148	172.253.118.104	443	6	27	4225	0	1460	156.4815	378.2781	143094.3	2.210197	8.866356	12.97991	2031.116	-0.05263158	-0.4294781	0x1001	43928	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_13_26_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	38	0x0400000000004001	1736194479.139667000	1736194481.167400000	2.027733000	172.253.118.104	443	10.0.2.100	59148	6	30	10586	0	1440	352.8667	572.9124	328228.5	0.8533328	2.726718	14.79485	5220.608	0.05263158	0.4294781	0x1001	1	337	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_12_30_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	33	0x0400000000004000	1736194478.404062000	1736194481.169466000	2.765404000	10.0.2.100	43542	172.217.25.200	443	6	341	3845	0	1460	11.27566	99.6502	9930.163	8.432463	138.1071	123.3093	1390.394	-0.318	-0.9911751	0x1001	48030	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_22_340_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	33	0x0400000000004001	1736194478.456905000	1736194481.169463000	2.712558000	172.217.25.200	443	10.0.2.100	43542	6	659	867553	0	1440	1316.469	319.8373	102295.9	-2.196513	12.11693	242.9441	319828.4	0.318	0.9911751	0x1001	1	267	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_498_659_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	20	0x0400000000004000	1736194477.832224000	1736194481.192039000	3.359815000	10.0.2.100	56504	151.101.66.217	443	6	26	2510	0	1460	96.53846	341.0154	116291.5	2.759257	13.19709	7.738522	747.0649	-0.1875	-0.8667905	0x1001	60711	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_7_24_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	20	0x0400000000004001	1736194477.908533000	1736194481.192033000	3.283500000	151.101.66.217	443	10.0.2.100	56504	6	38	35175	0	1440	925.6579	656.513	431009.3	0.604136	1.84562	11.57302	10712.65	0.1875	0.8667905	0x1001	1	2391	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_17_38_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	34	0x0400000000004000	1736194478.755040000	1736194481.194312000	2.439272000	10.0.2.100	34494	161.117.160.79	443	6	32	4166	0	1460	130.1875	333.7596	111395.5	2.57427	12.02341	13.11867	1707.887	-0.08571429	-0.6300999	0x1001	33390	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_12_31_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	34	0x0400000000004001	1736194478.790215000	1736194481.194308000	2.404093000	161.117.160.79	443	10.0.2.100	34494	6	38	18359	0	1424	483.1316	613.4832	376361.6	1.091828	2.386157	15.80638	7636.56	0.08571429	0.6300999	0x1001	1	918	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_22_38_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	39	0x0400000000004000	1736194479.119993000	1736194481.551899000	2.431906000	10.0.2.100	47294	47.236.173.45	443	6	22	3025	0	1460	137.5	377.2632	142327.5	2.423401	10.43633	9.046402	1243.88	0.02325581	-0.3714286	0x1001	63329	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_8_21_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	39	0x0400000000004001	1736194479.157436000	1736194481.551891000	2.394455000	47.236.173.45	443	10.0.2.100	47294	6	21	6600	0	1440	314.2857	576.0238	331803.4	1.093485	3.210224	8.770263	2756.368	-0.02325581	0.3714286	0x1001	1	982	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_7_21_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	51	0x0400000000004000	1736194491.275233000	1736194492.950031000	1.674798000	10.0.2.100	41338	94.140.15.15	443	6	11	2099	0	1460	190.8182	499.7469	249747	2.10903	6.744736	6.567956	1253.286	0.1	-0.1069985	0x1001	9216	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_9_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	51	0x0400000000004001	1736194491.316172000	1736194492.950022000	1.633850000	94.140.15.15	443	10.0.2.100	41338	6	9	2602	0	1440	289.1111	610.4578	372658.7	1.545361	3.838197	5.508461	1592.557	-0.1	0.1069985	0x1001	1	14	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_3_9_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	54	0x0400000000004000	1736194492.952355000	1736194493.175744000	0.223389000	10.0.2.100	35290	34.149.100.209	443	6	12	464	0	218	38.66667	78.52573	6166.291	1.758945	5.191332	53.71795	2077.094	0.04347826	-0.7655382	0x1001	13266	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	54	0x0400000000004001	1736194492.982122000	1736194493.175734000	0.193612000	34.149.100.209	443	10.0.2.100	35290	6	11	3494	0	1440	317.6364	558.1099	311486.7	1.361784	4.34777	56.81466	18046.4	-0.04347826	0.7655382	0x1001	1	20	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	53	0x0400000000004000	1736194492.952300000	1736194493.175957000	0.223657000	10.0.2.100	35276	34.149.100.209	443	6	12	464	0	218	38.66667	78.52573	6166.291	1.758945	5.191332	53.65359	2074.605	0.04347826	-0.7655382	0x1001	7430	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	53	0x0400000000004001	1736194492.982333000	1736194493.175954000	0.193621000	34.149.100.209	443	10.0.2.100	35276	6	11	3494	0	1440	317.6364	627.97	394346.3	1.17676	3.210963	56.81202	18045.56	-0.04347826	0.7655382	0x1001	1	16	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_3_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	56	0x0800000000008000	1736194493.958241000	1736194493.958241000	0.000000000	fd00::48f:b5ff:fed5:c28	50694	2600:1413:1:497::439b	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	58	0x0800000000008000	1736194494.070509000	1736194494.070509000	0.000000000	fd00::48f:b5ff:fed5:c28	40048	2600:1901:0:92a9::	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	59	0x0800000000008000	1736194494.070535000	1736194494.070535000	0.000000000	fd00::48f:b5ff:fed5:c28	40050	2600:1901:0:92a9::	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	60	0x0800000000008000	1736194494.070556000	1736194494.070556000	0.000000000	fd00::48f:b5ff:fed5:c28	40064	2600:1901:0:92a9::	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	61	0x0800000000008000	1736194494.070573000	1736194494.070573000	0.000000000	fd00::48f:b5ff:fed5:c28	40066	2600:1901:0:92a9::	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	64	0x0400000000004000	1736194494.070679000	1736194494.255160000	0.184481000	10.0.2.100	59364	34.160.144.191	443	6	12	462	0	216	38.5	77.97163	6079.575	1.752263	5.154198	65.04735	2504.323	0.04347826	-0.7620397	0x1001	10254	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	64	0x0400000000004001	1736194494.101742000	1736194494.255151000	0.153409000	34.160.144.191	443	10.0.2.100	59364	6	11	3421	0	1440	311	548.282	300613.1	1.427586	4.611521	71.70374	22299.87	-0.04347826	0.7620397	0x1001	1	29	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	63	0x0400000000004000	1736194494.070661000	1736194494.273938000	0.203277000	10.0.2.100	59348	34.160.144.191	443	6	12	462	0	216	38.5	77.97163	6079.575	1.752263	5.154198	59.03275	2272.761	0.04347826	-0.7620397	0x1001	54148	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	63	0x0400000000004001	1736194494.102676000	1736194494.273932000	0.171256000	34.160.144.191	443	10.0.2.100	59348	6	11	3421	0	1440	311	548.282	300613.1	1.427586	4.611521	64.23132	19975.94	-0.04347826	0.7620397	0x1001	1	39	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	62	0x0400000000004000	1736194494.070641000	1736194494.280345000	0.209704000	10.0.2.100	59342	34.160.144.191	443	6	12	462	0	216	38.5	77.97163	6079.575	1.752263	5.154198	57.22351	2203.105	0.04347826	-0.7620397	0x1001	31764	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	62	0x0400000000004001	1736194494.108335000	1736194494.280338000	0.172003000	34.160.144.191	443	10.0.2.100	59342	6	11	3421	0	1440	311	619.7593	384101.6	1.151775	3.126018	63.95237	19889.19	-0.04347826	0.7620397	0x1001	1	42	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	71	0x0800000000008000	1736194494.410722000	1736194494.410722000	0.000000000	fd00::48f:b5ff:fed5:c28	56440	2600:1413:1:489::356e	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	72	0x0800000000008000	1736194494.410772000	1736194494.410772000	0.000000000	fd00::48f:b5ff:fed5:c28	56448	2600:1413:1:489::356e	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	73	0x0800000000008000	1736194494.410794000	1736194494.410794000	0.000000000	fd00::48f:b5ff:fed5:c28	56456	2600:1413:1:489::356e	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	77	0x0800000000008000	1736194494.450921000	1736194494.450921000	0.000000000	fd00::48f:b5ff:fed5:c28	43936	2600:1413:1::6011:b42b	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	78	0x0800000000008000	1736194494.450963000	1736194494.450963000	0.000000000	fd00::48f:b5ff:fed5:c28	43952	2600:1413:1::6011:b42b	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	79	0x0800000000008000	1736194494.450983000	1736194494.450983000	0.000000000	fd00::48f:b5ff:fed5:c28	43954	2600:1413:1::6011:b42b	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	80	0x0800000000008000	1736194494.451002000	1736194494.451002000	0.000000000	fd00::48f:b5ff:fed5:c28	43968	2600:1413:1::6011:b42b	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	81	0x0800000000008000	1736194494.451023000	1736194494.451023000	0.000000000	fd00::48f:b5ff:fed5:c28	43980	2600:1413:1::6011:b42b	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	82	0x0800000000008000	1736194494.451046000	1736194494.451046000	0.000000000	fd00::48f:b5ff:fed5:c28	43990	2600:1413:1::6011:b42b	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	89	0x0800000000008000	1736194494.476593000	1736194494.476593000	0.000000000	fd00::48f:b5ff:fed5:c28	50594	2620:1ec:bdf::59	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	86	0x0400000000004000	1736194494.451236000	1736194494.577170000	0.125934000	10.0.2.100	60162	23.59.168.178	443	6	14	2128	0	1460	152	451.1136	203503.5	2.229999	7.999142	111.1693	16897.74	0	-0.4515464	0x1001	19906	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	86	0x0400000000004001	1736194494.491403000	1736194494.577164000	0.085761000	23.59.168.178	443	10.0.2.100	60162	6	14	5632	0	1440	402.2857	611.685	374158.6	1.135358	3.239106	163.2444	65670.88	0	0.4515464	0x1001	1	102	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_5_14_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	84	0x0400000000004000	1736194494.451154000	1736194494.577923000	0.126769000	10.0.2.100	60134	23.59.168.178	443	6	13	2128	0	1460	163.6923	465.9296	217090.4	2.183194	7.568516	102.5487	16786.44	0.08333334	-0.4516171	0x1001	62628	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_11_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	84	0x0400000000004001	1736194494.491723000	1736194494.577920000	0.086197000	23.59.168.178	443	10.0.2.100	60134	6	11	5633	0	1440	512.0909	658.0802	433069.6	1.221464	3.036769	127.6146	65350.3	-0.08333334	0.4516171	0x1001	1	108	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	74	0x0400000000004000	1736194494.410847000	1736194494.578369000	0.167522000	10.0.2.100	42810	184.51.98.103	443	6	13	2117	0	1460	162.8462	465.4068	216603.5	2.192001	7.600712	77.60175	12637.15	0.04	-0.5231445	0x1001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x041e	0x0000	0_1_1_4_12_0_0_0_0_0_1_0_0_0_0_0	1	5	0x0000011e	1460	0
B	74	0x0400000000004001	1736194494.453645000	1736194494.578358000	0.124713000	184.51.98.103	443	10.0.2.100	42810	6	12	6762	0	1440	563.5	677.8978	459545.5	1.093477	2.66723	96.22092	54220.49	-0.04	0.5231445	0x1001	1	108	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_5_12_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	83	0x0400000000004000	1736194494.451136000	1736194494.578481000	0.127345000	10.0.2.100	60128	23.59.168.178	443	6	13	2128	0	1460	163.6923	465.9296	217090.4	2.183194	7.568516	102.0849	16710.51	0.08333334	-0.4493466	0x1001	7743	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_11_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	83	0x0400000000004001	1736194494.492278000	1736194494.578479000	0.086201000	23.59.168.178	443	10.0.2.100	60128	6	11	5601	0	1440	509.1818	660.0706	435693.2	1.203847	3.006606	127.6087	64976.05	-0.08333334	0.4493466	0x1001	1	110	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	87	0x0400000000004000	1736194494.451258000	1736194494.578541000	0.127283000	10.0.2.100	60166	23.59.168.178	443	6	13	2128	0	1460	163.6923	465.9296	217090.4	2.183194	7.568516	102.1346	16718.65	0.04	-0.4450385	0x1001	13348	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_11_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	87	0x0400000000004001	1736194494.493166000	1736194494.578539000	0.085373000	23.59.168.178	443	10.0.2.100	60166	6	12	5541	0	1440	461.75	640.0616	409678.9	1.19583	3.128195	140.5597	64903.43	-0.04	0.4450385	0x1001	1	110	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_12_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	88	0x0400000000004000	1736194494.451325000	1736194494.589995000	0.138670000	10.0.2.100	60170	23.59.168.178	443	6	14	2128	0	1460	152	451.1136	203503.5	2.229999	7.999142	100.9591	15345.79	0.03703704	-0.4492754	0x1001	11409	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	88	0x0400000000004001	1736194494.488568000	1736194494.589992000	0.101424000	23.59.168.178	443	10.0.2.100	60170	6	13	5600	0	1440	430.7692	623.4753	388721.4	1.174994	3.151415	128.1748	55213.75	-0.03703704	0.4492754	0x1001	1	168	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_6_13_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
